Date,Open,High,Low,Close,Adj Close,Volume
2014-03-11,10.430000,10.430000,10.430000,10.430000,9.273287,0
2014-03-12,10.410000,10.410000,10.410000,10.410000,9.255505,0
2014-03-13,10.350000,10.350000,10.350000,10.350000,9.202159,0
2014-03-14,10.340000,10.340000,10.340000,10.340000,9.193268,0
2014-03-17,10.410000,10.410000,10.410000,10.410000,9.255505,0
2014-03-18,10.490000,10.490000,10.490000,10.490000,9.326629,0
2014-03-19,10.410000,10.410000,10.410000,10.410000,9.255505,0
2014-03-20,10.420000,10.420000,10.420000,10.420000,9.264395,0
2014-03-21,10.390000,10.390000,10.390000,10.390000,9.237722,0
2014-03-24,10.450000,10.450000,10.450000,10.450000,9.291067,0
2014-03-25,10.550000,10.550000,10.550000,10.550000,9.379979,0
2014-03-26,10.560000,10.560000,10.560000,10.560000,9.388871,0
2014-03-27,10.650000,10.650000,10.650000,10.650000,9.468886,0
2014-03-28,10.740000,10.740000,10.740000,10.740000,9.548906,0
2014-03-31,10.830000,10.830000,10.830000,10.830000,9.628923,0
2014-04-01,10.880000,10.880000,10.880000,10.880000,9.673382,0
2014-04-02,10.900000,10.900000,10.900000,10.900000,9.691165,0
2014-04-03,10.860000,10.860000,10.860000,10.860000,9.655600,0
2014-04-04,10.840000,10.840000,10.840000,10.840000,9.637815,0
2014-04-07,10.870000,10.870000,10.870000,10.870000,9.664490,0
2014-04-08,10.920000,10.920000,10.920000,10.920000,9.708944,0
2014-04-09,11.000000,11.000000,11.000000,11.000000,9.780073,0
2014-04-10,10.940000,10.940000,10.940000,10.940000,9.726726,0
2014-04-11,10.950000,10.950000,10.950000,10.950000,9.735618,0
2014-04-14,10.950000,10.950000,10.950000,10.950000,9.735618,0
2014-04-15,10.900000,10.900000,10.900000,10.900000,9.691165,0
2014-04-16,10.950000,10.950000,10.950000,10.950000,9.735618,0
2014-04-17,11.020000,11.020000,11.020000,11.020000,9.797855,0
2014-04-21,11.030000,11.030000,11.030000,11.030000,9.806745,0
2014-04-22,11.040000,11.040000,11.040000,11.040000,9.815637,0
2014-04-23,11.000000,11.000000,11.000000,11.000000,9.780073,0
2014-04-24,11.030000,11.030000,11.030000,11.030000,9.806745,0
2014-04-25,10.940000,10.940000,10.940000,10.940000,9.726726,0
2014-04-28,11.000000,11.000000,11.000000,11.000000,9.780073,0
2014-04-29,11.040000,11.040000,11.040000,11.040000,9.815637,0
2014-04-30,11.030000,11.030000,11.030000,11.030000,9.806745,0
2014-05-01,11.010000,11.010000,11.010000,11.010000,9.788964,0
2014-05-02,11.060000,11.060000,11.060000,11.060000,9.833420,0
2014-05-05,11.060000,11.060000,11.060000,11.060000,9.833420,0
2014-05-06,11.050000,11.050000,11.050000,11.050000,9.824528,0
2014-05-07,11.090000,11.090000,11.090000,11.090000,9.860091,0
2014-05-08,11.080000,11.080000,11.080000,11.080000,9.851202,0
2014-05-09,11.070000,11.070000,11.070000,11.070000,9.842308,0
2014-05-12,11.110000,11.110000,11.110000,11.110000,9.877874,0
2014-05-13,11.120000,11.120000,11.120000,11.120000,9.886764,0
2014-05-14,11.200000,11.200000,11.200000,11.200000,9.957892,0
2014-05-15,11.140000,11.140000,11.140000,11.140000,9.904548,0
2014-05-16,11.210000,11.210000,11.210000,11.210000,9.966783,0
2014-05-19,11.220000,11.220000,11.220000,11.220000,9.975673,0
2014-05-20,11.160000,11.160000,11.160000,11.160000,9.922328,0
2014-05-21,11.190000,11.190000,11.190000,11.190000,9.948999,0
2014-05-22,11.240000,11.240000,11.240000,11.240000,9.993456,0
2014-05-23,11.280000,11.280000,11.280000,11.280000,10.029018,0
2014-05-27,11.220000,11.220000,11.220000,11.220000,9.975673,0
2014-05-28,11.220000,11.220000,11.220000,11.220000,9.975673,0
2014-05-29,11.240000,11.240000,11.240000,11.240000,9.993456,0
2014-05-30,11.190000,11.190000,11.190000,11.190000,9.948999,0
2014-06-02,11.220000,11.220000,11.220000,11.220000,9.975673,0
2014-06-03,11.280000,11.280000,11.280000,11.280000,10.029018,0
2014-06-04,11.260000,11.260000,11.260000,11.260000,10.011239,0
2014-06-05,11.310000,11.310000,11.310000,11.310000,10.055693,0
2014-06-06,11.350000,11.350000,11.350000,11.350000,10.091259,0
2014-06-09,11.400000,11.400000,11.400000,11.400000,10.135713,0
2014-06-10,11.440000,11.440000,11.440000,11.440000,10.171276,0
2014-06-11,11.420000,11.420000,11.420000,11.420000,10.153492,0
2014-06-12,11.350000,11.350000,11.350000,11.350000,10.091259,0
2014-06-13,11.330000,11.330000,11.330000,11.330000,10.073471,0
2014-06-16,11.310000,11.310000,11.310000,11.310000,10.055693,0
2014-06-17,11.270000,11.270000,11.270000,11.270000,10.020129,0
2014-06-18,11.340000,11.340000,11.340000,11.340000,10.082366,0
2014-06-19,11.340000,11.340000,11.340000,11.340000,10.082366,0
2014-06-20,11.340000,11.340000,11.340000,11.340000,10.082366,0
2014-06-23,11.330000,11.330000,11.330000,11.330000,10.073471,0
2014-06-24,11.310000,11.310000,11.310000,11.310000,10.055693,0
2014-06-25,11.350000,11.350000,11.350000,11.350000,10.091259,0
2014-06-26,11.380000,11.380000,11.380000,11.380000,10.117929,0
2014-06-27,11.400000,11.400000,11.400000,11.400000,10.135713,0
2014-06-30,11.420000,11.420000,11.420000,11.420000,10.153492,0
2014-07-01,11.450000,11.450000,11.450000,11.450000,10.180164,0
2014-07-02,11.490000,11.490000,11.490000,11.490000,10.215731,0
2014-07-03,11.530000,11.530000,11.530000,11.530000,10.251291,0
2014-07-07,11.530000,11.530000,11.530000,11.530000,10.251291,0
2014-07-08,11.550000,11.550000,11.550000,11.550000,10.269075,0
2014-07-09,11.530000,11.530000,11.530000,11.530000,10.251291,0
2014-07-10,11.510000,11.510000,11.510000,11.510000,10.233512,0
2014-07-11,11.490000,11.490000,11.490000,11.490000,10.215731,0
2014-07-14,11.540000,11.540000,11.540000,11.540000,10.260187,0
2014-07-15,11.530000,11.530000,11.530000,11.530000,10.251291,0
2014-07-16,11.560000,11.560000,11.560000,11.560000,10.277969,0
2014-07-17,11.460000,11.460000,11.460000,11.460000,10.189060,0
2014-07-18,11.530000,11.530000,11.530000,11.530000,10.251291,0
2014-07-21,11.530000,11.530000,11.530000,11.530000,10.251291,0
2014-07-22,11.590000,11.590000,11.590000,11.590000,10.304645,0
2014-07-23,11.610000,11.610000,11.610000,11.610000,10.322422,0
2014-07-24,11.640000,11.640000,11.640000,11.640000,10.349096,0
2014-07-25,11.600000,11.600000,11.600000,11.600000,10.313534,0
2014-07-28,11.590000,11.590000,11.590000,11.590000,10.304645,0
2014-07-29,11.560000,11.560000,11.560000,11.560000,10.277969,0
2014-07-30,11.540000,11.540000,11.540000,11.540000,10.260187,0
2014-07-31,11.440000,11.440000,11.440000,11.440000,10.171276,0
2014-08-01,11.440000,11.440000,11.440000,11.440000,10.171276,0
2014-08-04,11.530000,11.530000,11.530000,11.530000,10.251291,0
2014-08-05,11.440000,11.440000,11.440000,11.440000,10.171276,0
2014-08-06,11.410000,11.410000,11.410000,11.410000,10.144603,0
2014-08-07,11.340000,11.340000,11.340000,11.340000,10.082366,0
2014-08-08,11.390000,11.390000,11.390000,11.390000,10.126819,0
2014-08-11,11.430000,11.430000,11.430000,11.430000,10.162384,0
2014-08-12,11.450000,11.450000,11.450000,11.450000,10.180164,0
2014-08-13,11.480000,11.480000,11.480000,11.480000,10.206837,0
2014-08-14,11.510000,11.510000,11.510000,11.510000,10.233512,0
2014-08-15,11.540000,11.540000,11.540000,11.540000,10.260187,0
2014-08-18,11.580000,11.580000,11.580000,11.580000,10.295750,0
2014-08-19,11.610000,11.610000,11.610000,11.610000,10.322422,0
2014-08-20,11.630000,11.630000,11.630000,11.630000,10.340203,0
2014-08-21,11.630000,11.630000,11.630000,11.630000,10.340203,0
2014-08-22,11.620000,11.620000,11.620000,11.620000,10.331314,0
2014-08-25,11.630000,11.630000,11.630000,11.630000,10.340203,0
2014-08-26,11.670000,11.670000,11.670000,11.670000,10.375769,0
2014-08-27,11.730000,11.730000,11.730000,11.730000,10.429111,0
2014-08-28,11.660000,11.660000,11.660000,11.660000,10.366876,0
2014-08-29,11.670000,11.670000,11.670000,11.670000,10.375769,0
2014-09-02,11.680000,11.680000,11.680000,11.680000,10.384658,0
2014-09-03,11.790000,11.790000,11.790000,11.790000,10.482460,0
2014-09-04,11.770000,11.770000,11.770000,11.770000,10.464678,0
2014-09-05,11.800000,11.800000,11.800000,11.800000,10.491348,0
